ID,STATE,ROLE,GRADE,SCHOOL_TYPE,EXPERIENCE,TAGS,DEVICES,PARTNERS,FEATURES,SUBJECT
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Physics
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Math
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Geometry
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Other
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Science
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Biology
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Chemistry
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,otherScience
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Algebra1
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,Art
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,ESL
435262,AZ,Administrator,Other,Public,sixTen,State,Other,No response,No response,PreAlgebra
435263,HI,Teacher,High,Private,elevenFifteen,na,BYOT,Prentice Hall,use equation editor,Math
435263,HI,Teacher,High,Private,elevenFifteen,na,BYOT,Prentice Hall,use equation editor,Albebra2
435263,HI,Teacher,High,Private,elevenFifteen,na,BYOT,Prentice Hall,use equation editor,Geometry
435263,HI,Teacher,High,Private,elevenFifteen,na,BYOT,Prentice Hall,use equation editor,Algebra1
435264,MO,Administrator,Other,Public,twentyMore,CommonCore,BYOT,No response,math type,Math
435266,NM,Teacher,Middle,Public,elevenFifteen,CommonCore,BYOT,No response,Math symbols,Math
435266,NM,Teacher,Middle,Public,elevenFifteen,CommonCore,BYOT,No response,Math symbols,PreAlgebra
435267,NM,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,Math
435267,NM,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,Geometry
435267,NM,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,Algebra1
435267,NM,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,PreAlgebra
435268,LA,Teacher,Elementary,Private,sixTen,Other,1to1,Smart,Math symbols,ComputerScience
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Physics
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Math
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,English
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Albebra2
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Geometry
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,History
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Science
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Biology
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Chemistry
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Algebra1
435270,International,Teacher,High,Public,twentyMore,Marzano,BYOT,No response,No response,Health
435302,UT,Teacher,High,Public,sixTen,CommonCore,BYOT,Carnegie Learning,Math text,Math
435302,UT,Teacher,High,Public,sixTen,CommonCore,BYOT,Carnegie Learning,Math text,Albebra2
435302,UT,Teacher,High,Public,sixTen,CommonCore,BYOT,Carnegie Learning,Math text,Geometry
435302,UT,Teacher,High,Public,sixTen,CommonCore,BYOT,Carnegie Learning,Math text,PreCalc
435302,UT,Teacher,High,Public,sixTen,CommonCore,BYOT,Carnegie Learning,Math text,Other
435302,UT,Teacher,High,Public,sixTen,CommonCore,BYOT,Carnegie Learning,Math text,Algebra1
435302,UT,Teacher,High,Public,sixTen,CommonCore,BYOT,Carnegie Learning,Math text,PreAlgebra
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Physics
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,ComputerScience
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Math
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Music
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,ForeignLanguage
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,History
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Science
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Biology
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Chemistry
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,otherScience
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Geography
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Reading
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,Art
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,ESL
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,PE
435328,International,Teacher,Elementary,Public,elevenFifteen,na,BYOT,No response,No response,otherLang
435363,International,Teacher,High,Public,elevenFifteen,na,Other,No response,Import video and ask questions and get feedback....,PE
435416,International,Teacher,University,Public,elevenFifteen,na,BYOT,No response,No response,PE
435416,International,Teacher,University,Public,elevenFifteen,na,BYOT,No response,No response,Health
435685,International,Teacher,Elementary,Private,sixteenTwenty,Bloom,Other,No response,No response,Math
435685,International,Teacher,Elementary,Private,sixteenTwenty,Bloom,Other,No response,No response,English
435685,International,Teacher,Elementary,Private,sixteenTwenty,Bloom,Other,No response,No response,Science
435685,International,Teacher,Elementary,Private,sixteenTwenty,Bloom,Other,No response,No response,Reading
435685,International,Teacher,Elementary,Private,sixteenTwenty,Bloom,Other,No response,No response,Art
435685,International,Teacher,Elementary,Private,sixteenTwenty,Bloom,Other,No response,No response,PE
435726,International,Teacher,na,Public,sixTen,na,1to1,No response,No response,Math
435727,International,Teacher,High,Public,zeroFive,na,computerLab,No response,No response,Math
435728,International,Teacher,High,Public,zeroFive,na,na,No response,No response,Math
435729,International,Teacher,na,Public,sixteenTwenty,CommonCore,1to1,No response,No response,Math
435729,International,Teacher,na,Public,sixteenTwenty,CommonCore,1to1,No response,No response,Albebra2
435729,International,Teacher,na,Public,sixteenTwenty,CommonCore,1to1,No response,No response,Geometry
435729,International,Teacher,na,Public,sixteenTwenty,CommonCore,1to1,No response,No response,PreCalc
435729,International,Teacher,na,Public,sixteenTwenty,CommonCore,1to1,No response,No response,otherMath
435729,International,Teacher,na,Public,sixteenTwenty,CommonCore,1to1,No response,No response,Algebra1
435729,International,Teacher,na,Public,sixteenTwenty,CommonCore,1to1,No response,No response,Calculus
435730,International,Teacher,High,Public,sixTen,na,1to1,No response,No response,Math
435730,International,Teacher,High,Public,sixTen,na,1to1,No response,No response,Albebra2
435730,International,Teacher,High,Public,sixTen,na,1to1,No response,No response,Geometry
435730,International,Teacher,High,Public,sixTen,na,1to1,No response,No response,PreCalc
435730,International,Teacher,High,Public,sixTen,na,1to1,No response,No response,Algebra1
435730,International,Teacher,High,Public,sixTen,na,1to1,No response,No response,Calculus
435730,International,Teacher,High,Public,sixTen,na,1to1,No response,No response,PreAlgebra
435733,International,Teacher,Other,Public,zeroFive,Other,Other,No response,No response,Math
435733,International,Teacher,Other,Public,zeroFive,Other,Other,No response,No response,Choir
435734,International,Teacher,Other,Public,zeroFive,na,Other,No response,No response,Math
435734,International,Teacher,Other,Public,zeroFive,na,Other,No response,No response,Albebra2
435734,International,Teacher,Other,Public,zeroFive,na,Other,No response,No response,Geometry
435734,International,Teacher,Other,Public,zeroFive,na,Other,No response,No response,PreCalc
435734,International,Teacher,Other,Public,zeroFive,na,Other,No response,No response,Algebra1
435734,International,Teacher,Other,Public,zeroFive,na,Other,No response,No response,Calculus
435734,International,Teacher,Other,Public,zeroFive,na,Other,No response,No response,PreAlgebra
435735,International,Teacher,High,Private,elevenFifteen,na,1to1,No response,No response,Math
435736,International,Teacher,High,na,na,na,na,No response,No response,Math
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,Math
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,Albebra2
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,Geometry
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,PreCalc
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,otherMath
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,Algebra1
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,Calculus
435737,International,Teacher,High,Public,elevenFifteen,na,computerLab,No response,The ability to use various Math symbols,PreAlgebra
435766,International,Teacher,Other,Public,twentyMore,na,BYOT,No response,No response,Other
435818,MI,Teacher,Elementary,Public,twentyMore,CommonCore,BYOT,No response,No response,English
435827,PA,Teacher,Middle,Public,elevenFifteen,CommonCore,computerLab,No response,No response,Reading
435964,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,1to1,No response,No response,Math
435964,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,1to1,No response,No response,Science
435964,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,1to1,No response,No response,Reading
435964,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,1to1,No response,No response,Art
435969,KS,Teacher,Elementary,Private,zeroFive,CommonCore,computerLab,No response,No response,Math
435969,KS,Teacher,Elementary,Private,zeroFive,CommonCore,computerLab,No response,No response,English
435969,KS,Teacher,Elementary,Private,zeroFive,CommonCore,computerLab,No response,No response,Other
435969,KS,Teacher,Elementary,Private,zeroFive,CommonCore,computerLab,No response,No response,Science
435969,KS,Teacher,Elementary,Private,zeroFive,CommonCore,computerLab,No response,No response,Reading
435972,KS,Teacher,Elementary,Public,zeroFive,CommonCore,na,No response,No response,Math
435972,KS,Teacher,Elementary,Public,zeroFive,CommonCore,na,No response,No response,English
435972,KS,Teacher,Elementary,Public,zeroFive,CommonCore,na,No response,No response,History
435972,KS,Teacher,Elementary,Public,zeroFive,CommonCore,na,No response,No response,otherMath
435972,KS,Teacher,Elementary,Public,zeroFive,CommonCore,na,No response,No response,Science
435972,KS,Teacher,Elementary,Public,zeroFive,CommonCore,na,No response,No response,otherScience
435972,KS,Teacher,Elementary,Public,zeroFive,CommonCore,na,No response,No response,Reading
435977,KS,Teacher,High,Public,twentyMore,CommonCore,Other,Vernier software & technology,No response,Physics
435977,KS,Teacher,High,Public,twentyMore,CommonCore,Other,Vernier software & technology,No response,Math
435977,KS,Teacher,High,Public,twentyMore,CommonCore,Other,Vernier software & technology,No response,Albebra2
435977,KS,Teacher,High,Public,twentyMore,CommonCore,Other,Vernier software & technology,No response,PreCalc
435977,KS,Teacher,High,Public,twentyMore,CommonCore,Other,Vernier software & technology,No response,Science
435977,KS,Teacher,High,Public,twentyMore,CommonCore,Other,Vernier software & technology,No response,Chemistry
435977,KS,Teacher,High,Public,twentyMore,CommonCore,Other,Vernier software & technology,No response,otherScience
435983,KS,Other,Other,Public,twentyMore,Other,1to1,No response,No response,Other
435986,KS,Other,Other,Public,twentyMore,Other,Other,No response,No response,Other
435991,KS,Teacher,Elementary,Public,twentyMore,CommonCore,na,No response,No response,Math
435991,KS,Teacher,Elementary,Public,twentyMore,CommonCore,na,No response,No response,English
435991,KS,Teacher,Elementary,Public,twentyMore,CommonCore,na,No response,No response,otherMath
435991,KS,Teacher,Elementary,Public,twentyMore,CommonCore,na,No response,No response,otherScience
